Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
1842,13280,9/11/2009,High,40,460.68,0.01,Regular Air,-116.76,10.9,7.46,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Crate-A-Files™,Small Box,0.59,9/12/2009
1843,13280,9/11/2009,High,49,318.7585,0.1,Regular Air,-160.95,7.99,5.03,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,9/12/2009
1848,13313,7/16/2009,Not Specified,47,1020.61,0.04,Regular Air,-209.61,21.66,13.99,Skye Norling,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,Medium Box,0.52,7/17/2009
1855,13346,11/15/2012,Low,44,268.34,0.09,Regular Air,-240.83,6.48,8.88,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 224,Small Box,0.37,11/20/2012
1913,13702,9/10/2011,Low,6,209,0.08,Regular Air,12.32,35.44,7.5,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1906,Small Box,0.38,9/14/2011
1928,13795,4/10/2011,Not Specified,30,501.32,0.04,Regular Air,-119.08,15.99,13.18,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2 x 11""""""""",Small Box,0.37,4/13/2011
1929,13795,4/10/2011,Not Specified,23,275.16,0.05,Express Air,43.35,11.34,5.01,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 188,Small Box,0.36,4/13/2011
1930,13795,4/10/2011,Not Specified,37,1302.99,0.02,Regular Air,545.49,35.44,5.09,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1932,Small Box,0.38,4/11/2011
1978,14116,10/9/2011,High,1,40.1,0.09,Regular Air,-16.07,30.98,11.63,Doug Bickford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,GBC Linen Binding Covers,Small Box,0.37,10/11/2011
1979,14116,10/9/2011,High,42,1414.05,0.09,Regular Air,161.48,34.54,14.72,Doug Bickford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Grain Textured Covers,Small Box,0.37,10/10/2011
2013,14372,10/23/2012,Critical,34,5350.61,0.09,Delivery Truck,-1059.2,170.98,60.49,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",Jumbo Box,0.69,10/25/2012
2058,14726,1/8/2012,Low,15,310.87,0.07,Regular Air,-21.48,20.95,4,Ralph Knight,Northwest Territories,Northwest Territories,Consumer,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,1/8/2012
2070,14819,1/25/2010,Not Specified,48,9062.73,0.09,Regular Air,3122.78,207.48,0.99,Carl Jackson,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55,1/27/2010
2071,14819,1/25/2010,Not Specified,27,1584.1,0.07,Delivery Truck,-478.22,58.14,36.61,Carl Jackson,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,1/26/2010
2114,15106,1/27/2011,Not Specified,42,283.58,0.03,Regular Air,-14.23,6.64,4.95,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,0.37,1/29/2011
2115,15106,1/27/2011,Not Specified,39,5403.37,0.06,Delivery Truck,948.79,145.45,17.85,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,1/27/2011
2116,15106,1/27/2011,Not Specified,35,82.15,0.03,Regular Air,-6.33,2.21,1.12,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,Newell 327,Wrap Bag,0.58,1/29/2011
2117,15108,8/27/2009,High,50,2066.16,0.02,Regular Air,372.36,40.99,17.48,Delfina Latchford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1893,Small Box,0.36,8/29/2009
2129,15205,3/17/2011,Critical,18,4605.36,0.02,Delivery Truck,678.26,243.98,43.32,Julia West,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,0.55,3/19/2011
2130,15205,3/17/2011,Critical,42,1753.51,0.02,Regular Air,155.72,39.98,9.2,Julia West,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,3/18/2011
2161,15591,6/6/2012,Critical,31,426.34,0,Regular Air,73.53,12.58,5.16,Brad Eason,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,0.43,6/8/2012
2206,15907,4/11/2011,High,36,1837.44,0.01,Delivery Truck,-1414.41,48.58,54.11,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,0.69,4/13/2011
2209,15937,11/6/2012,Low,32,311.44,0.04,Regular Air,74.07,9.78,1.99,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.43,11/10/2012
2210,15937,11/6/2012,Low,17,215.65,0.01,Express Air,77.38,12.22,2.85,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,0.55,11/15/2012
2221,16039,5/16/2012,High,3,121.12,0.1,Regular Air,-118.82,43.98,1.99,Michelle Lonsdale,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,0.44,5/17/2012
2246,16193,4/9/2012,Not Specified,8,300.2,0,Regular Air,6.41,34.76,8.22,Frank Price,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,4/11/2012
2247,16193,4/9/2012,Not Specified,29,1364.8025,0.07,Regular Air,-183.68,55.99,5,Frank Price,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,4/11/2012
2281,16423,8/5/2012,Medium,19,128.21,0.05,Regular Air,-55.13,6.48,6.57,Bryan Davis,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 20,Small Box,0.37,8/7/2012
2283,16451,7/22/2009,Not Specified,9,252.79,0.09,Regular Air,58.23,30.56,2.99,Don Jones,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box,0.35,7/23/2009
2294,16545,5/9/2010,Not Specified,10,50.97,0.09,Regular Air,4.45,5.16,0.73,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Colorific® Watercolor Pencils,Wrap Bag,0.56,5/11/2010
2295,16545,5/9/2010,Not Specified,1,4.99,0.04,Regular Air,-3.06,3.68,1.32,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,0.83,5/11/2010
2296,16547,2/18/2009,Not Specified,30,10554.63,0.09,Delivery Truck,1240.25,355.98,58.92,Nicole Hansen,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,2/20/2009
2297,16547,2/18/2009,Not Specified,8,1749.64,0.04,Delivery Truck,-533.23,218.75,69.64,Nicole Hansen,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,2/18/2009
2316,16706,6/27/2012,High,47,1943.72,0.03,Regular Air,-1003.58,41.47,34.2,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon Econocleat® Chair Mats for Low Pile Carpets,Wrap Bag,0.73,6/28/2012
2317,16706,6/27/2012,High,6,18.37,0.01,Regular Air,-4.06,2.78,1.2,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.58,6/28/2012
2318,16706,6/27/2012,High,49,6175.777,0.07,Express Air,1881.58,155.99,3.9,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,T39m,Small Box,0.55,6/29/2012
2323,16741,9/30/2010,Medium,6,157.97,0.01,Regular Air,-42.38,22.84,16.87,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1982,Small Box,0.39,10/1/2010
2346,16932,4/15/2010,Critical,25,144.84,0.09,Regular Air,-120.99,5.78,8.09,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Paper,Xerox 1924,Small Box,0.36,4/16/2010
2347,16932,4/15/2010,Critical,20,127.16,0.09,Regular Air,12.88,6.7,1.56,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,Wrap Bag,0.52,4/15/2010
2383,17283,9/14/2011,Not Specified,4,5472.12,0.06,Delivery Truck,-2816.34,1360.14,14.7,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,0.59,9/15/2011
2384,17286,9/21/2010,High,7,1810.67,0.09,Delivery Truck,-541.87,270.98,50,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,9/22/2010
2402,17409,8/17/2010,Not Specified,31,633.56,0.09,Regular Air,-158.87,20.97,6.5,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,8/19/2010
2445,17764,9/16/2009,Low,27,644.4,0.04,Regular Air,-97.28,22.84,16.87,Don Miller,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,Xerox 1982,Small Box,0.39,9/16/2009
2483,18080,6/22/2009,High,7,1211.98,0.1,Delivery Truck,-80.83,180.98,26.2,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,0.59,6/23/2009
2487,18113,8/28/2012,Not Specified,27,3316.08,0.08,Delivery Truck,-514.32,130.98,30,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,8/30/2012
2489,18144,6/7/2011,Critical,48,207.08,0.09,Regular Air,-131.82,4.28,5.17,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1971,Small Box,0.4,6/9/2011
2490,18144,6/7/2011,Critical,8,234.28,0.09,Regular Air,-65.42,28.28,13.99,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Eldon Portable Mobile Manager,Medium Box,0.58,6/9/2011
2491,18144,6/7/2011,Critical,41,1779.8915,0.09,Regular Air,-250.17,55.99,5,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,6/9/2011
2520,18308,10/9/2009,Not Specified,30,114.12,0.05,Regular Air,15.73,3.8,1.49,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,0.38,10/11/2009
2521,18308,10/9/2009,Not Specified,15,436.05,0.09,Regular Air,-92.58,30.73,4,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,10/9/2009
2522,18308,10/9/2009,Not Specified,49,5247.4835,0,Regular Air,1465.87,125.99,8.08,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,StarTAC ST7762,Small Box,0.57,10/10/2009
2615,18887,12/5/2010,Not Specified,9,173.417,0,Regular Air,18.23,20.99,0.99,Clay Rozendal,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,12/7/2010
2624,19010,6/7/2009,Low,18,23792.93,0,Regular Air,10951.31,1270.99,19.99,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Small Box,0.35,6/9/2009
2637,19078,7/27/2009,Critical,21,256.12,0.03,Regular Air,-18.19,11.97,4.98,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,7/28/2009
2643,19138,9/5/2011,Low,30,387,0.01,Express Air,-31.45,12.28,6.13,Carlos Daly,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,9/10/2011
2726,19655,1/11/2009,High,31,1143.45,0.06,Regular Air,304.42,39.24,1.99,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Verbatim DVD-R 4.7GB authoring disc,Small Pack,0.51,1/12/2009
2727,19686,8/15/2010,Medium,2,42.31,0.06,Regular Air,-53.08,17.98,8.51,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,8/15/2010
2728,19686,8/15/2010,Medium,11,152.67,0.04,Regular Air,12.76,12.95,4.98,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,0.4,8/17/2010
2768,20007,8/5/2009,Not Specified,49,82.61,0.08,Regular Air,-46.25,1.68,1.57,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,8/6/2009
2782,20071,9/17/2011,Medium,31,789.94,0.1,Delivery Truck,-190.41,25.98,14.36,Cari Schnelling,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,9/19/2011
2796,20160,10/22/2011,Low,42,435.24,0.08,Express Air,174.89,10.31,1.79,Chad Cunningham,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,"Speediset Carbonless Redi-Letter® 7 x 8 1/2""""""""",Wrap Bag,0.38,10/24/2011
2811,20263,11/14/2009,Medium,8,473.7,0.05,Regular Air,72.51,59.78,10.29,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Regency Composition Covers,Small Box,0.39,11/15/2009
2812,20263,11/14/2009,Medium,33,553.5625,0.08,Regular Air,-76.86,20.99,1.25,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Accessory29,Small Pack,0.83,11/16/2009
2935,21285,7/3/2010,Medium,32,54.78,0.02,Regular Air,-30.54,1.68,1.57,Adrian Hane,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,7/4/2010
2936,21285,7/3/2010,Medium,47,304.83,0.1,Regular Air,23.82,7.08,2.35,Adrian Hane,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,SANFORD Major Accent™ Highlighters,Wrap Bag,0.47,7/5/2010
2956,21383,1/30/2009,Low,31,16066.85,0.07,Regular Air,7416.43,574.74,24.49,Rick Reed,Northwest Territories,Northwest Territories,Consumer,Technology,Office Machines,Polycom ViaVideo™ Desktop Video Communications Unit,Large Box,0.37,2/4/2009
2999,21607,3/15/2012,Not Specified,17,618.9,0.09,Regular Air,54.92,36.55,13.89,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag,0.41,3/17/2012
3006,21636,8/10/2009,Low,35,1665.0395,0.02,Regular Air,366.51,55.99,3.3,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,Accessory24,Small Pack,0.59,8/10/2009
3052,21889,4/1/2010,Low,21,1049.79,0.08,Regular Air,135.79,51.75,19.99,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Furniture,Office Furnishings,"Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock""""",Small Box,0.55,4/8/2010
3053,21889,4/1/2010,Low,16,817.18,0.1,Regular Air,103.38,55.29,5.08,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Storage & Organization,Recycled Steel Personal File for Standard File Folders,Small Box,0.59,4/3/2010
3089,22151,7/31/2010,High,49,465.83,0.1,Regular Air,-79.72,9.65,6.22,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Small Box,0.55,7/31/2010
3110,22342,5/29/2009,Low,13,241.706,0,Regular Air,-92.96,20.99,3.3,Claudia Miner,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Accessory39,Small Pack,0.81,6/5/2009
3135,22469,10/11/2010,High,44,275.91,0.1,Regular Air,-162.37,7.99,5.03,Jack Lebron,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,10/13/2010
3138,22501,5/18/2010,High,2,30.83,0.04,Express Air,7.27,7.64,1.39,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Envelopes,"#10- 4 1/8 x 9 1/2"""" Security-Tint Envelopes""""",Small Box,0.36,5/19/2010
3140,22532,2/8/2011,Critical,13,121.66,0.03,Regular Air,-11.8,8.85,5.6,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,2/8/2011
3244,23264,12/7/2010,Critical,16,108.42,0.02,Regular Air,-50.82,6.48,6.81,Clay Rozendal,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1930,Small Box,0.36,12/9/2010
3245,23264,12/7/2010,Critical,27,78.47,0.06,Regular Air,17.99,2.88,0.99,Clay Rozendal,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Labels,Avery 474,Small Box,0.36,12/9/2010
3284,23488,1/6/2009,Critical,30,26133.39,0.04,Delivery Truck,-11053.6,880.98,44.55,Julia West,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,1/7/2009
3300,23584,3/12/2012,Critical,14,2671.21,0.06,Delivery Truck,636.18,200.97,15.59,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,0.36,3/14/2012
3355,24007,8/26/2010,Low,26,531.66,0.08,Regular Air,135.65,20.89,1.99,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,"IBM 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.48,9/2/2010
3356,24007,8/26/2010,Low,28,317.85,0.06,Regular Air,-13.95,11.58,6.97,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box,0.35,9/2/2010
3357,24007,8/26/2010,Low,42,163.08,0.09,Regular Air,66.17,4.13,0.5,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Labels,Avery 506,Small Box,0.39,8/30/2010
3359,24038,6/20/2011,High,38,103.07,0.1,Regular Air,-0.95,2.78,1.34,Jack Lebron,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.45,6/22/2011
3371,24097,8/4/2010,High,1,17.19,0,Regular Air,-35.34,14.48,1.99,Anthony Johnson,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,TDK 4.7GB DVD+RW,Small Pack,0.49,8/4/2010
3372,24097,8/4/2010,High,27,2689.48,0.04,Regular Air,399.93,99.99,19.99,Anthony Johnson,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box,0.5,8/6/2010
3373,24097,8/4/2010,High,2,15.31,0.01,Regular Air,-8.15,4.98,4.86,Anthony Johnson,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 190,Small Box,0.38,8/6/2010
3380,24128,11/23/2010,High,13,270.63,0.1,Regular Air,7.07,21.98,8.32,Eugene Barchas,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,Wrap Bag,0.39,11/25/2010
3381,24128,11/23/2010,High,43,6583.913,0.09,Regular Air,1459.79,195.99,3.99,Eugene Barchas,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,CF 888,Small Box,0.59,11/25/2010
